2,1.0.0,
867886,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,156000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,867886,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1560CE,APLAPOLLO25NOV1560CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,20700,A
871297,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,158000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,871297,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1580CE,APLAPOLLO25NOV1580CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,19085,A
868890,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,160000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,868890,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1600CE,APLAPOLLO25NOV1600CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,17525,A
865889,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,162000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,865889,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1620CE,APLAPOLLO25NOV1620CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,16035,A
869316,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,164000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,869316,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1640CE,APLAPOLLO25NOV1640CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,14615,A
866303,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,166000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,866303,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1660CE,APLAPOLLO25NOV1660CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,13265,A
869751,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,168000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,869751,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1680CE,APLAPOLLO25NOV1680CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,11990,A
867291,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,170000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,867291,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1700CE,APLAPOLLO25NOV1700CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,10795,A
870737,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,172000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1487,350,350,5,0,0,0,870737,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1720CE,APLAPOLLO25NOV1720CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,9680,A
867715,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,174000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1487,350,350,5,0,0,0,867715,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1740CE,APLAPOLLO25NOV1740CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,8640,A
